ID,Código,Fecha Depósito,Nombre entidad que deposita,Texto depositado,Pólizas/Cláusulas,Temas,PDF
IDPOL00695,CAD220220042,7/4/2022,BICE VIDA COMPAÑIA DE SEGUROS S.A.,CLAUSULA ADICIONAL DE VIDA,POL220200140,- Vida,
IDPOL00696,POL320220041,24/3/2022,CHUBB SEGUROS CHILE S.A.,SEGURO ONCOLOGICO CON MODALIDAD PRESTADOR DESIGNADO Y LIBRE ELECCIÓN,CAD320230492,- Salud,
IDPOL00697,POL320220040,23/3/2022,CHUBB SEGUROS CHILE S.A.,Seguro Oncológico Libre Elección,CAD320230491,- Salud,
IDPOL00698,CAD120220036,17/3/2022,ZURICH SANTANDER SEGUROS GENERALES CHILE S.A.,CLAUSULA ADICIONAL DE ROBO DE VEHÍCULOS NO MOTORIZADOS (CICLOS),POL320220035,- Robo,
IDPOL00699,POL320220035,17/3/2022,ZURICH SANTANDER SEGUROS GENERALES CHILE S.A.,POLIZA INDIVIDUAL DE ACCIDENTES PERSONALES,"CAD120220036
 CAD120220063",- Accidentes Personales,
IDPOL00700,POL120220034,14/3/2022,ASEGURADORA PORVENIR S.A.,PÓLIZA SEGUROS PARA MASCOTAS,,- Varios Seg. Generales,
IDPOL00701,CAD320220033,14/3/2022,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INVALIDEZ ACCIDENTAL TOTAL Y PERMANENTE,POL320220032,- Accidentes Personales,
IDPOL00702,POL320220032,14/3/2022,CHUBB SEGUROS CHILE S.A.,SEGURO PARA PRESTACIONES MEDICAS DE ALTO COSTO,CAD320220033,- Salud,
IDPOL00703,POL120220031,2/3/2022,SEGUROS GENERALES SURAMERICANA S.A.,POLIZA DE PROTECCION DE ACTIVOS DIGITALES,CAD120230257,- Otro tema,
IDPOL00704,POL120220029,18/2/2022,CHILENA CONSOLIDADA SEGUROS GENERALES S.A.,POLIZA CHILENA PARA MERCANCIAS (AVION). CONDICIONES RESTRINGIDAS,"CAD120130995
 CAD120130996",- Transportes y Cascos,
IDPOL00705,POL120220028,18/2/2022,CHILENA CONSOLIDADA SEGUROS GENERALES S.A.,POLIZA CHILENA PARA MERCANCIAS (AVION). EXCLUYENDO LOS ENVIOS HECHOS POR CORREO,"CAD120130995
 CAD120130996",- Transportes y Cascos,
IDPOL00706,POL220220027,10/2/2022,CMF,"POLIZA DE RENTA VITALICIA DIFERIDA
 APROBADA POR RESOLUCIÓN EXENTA Nº 1227 DE 16 DE FEBRERO de 2022.","CAD220150728
 CAD220150729","- Depositada por CMF
 - Previsionales",
IDPOL00707,POL220220026,10/2/2022,CMF,"POLIZA DE RENTA VITALICIA INMEDIATA
 RESOLUCIÓN EXENTA Nº 1227 DE 16 DE FEBRERO de 2022.","CAD220150728
 CAD220150729
 CAD220210212
 CAD220250125","- Depositada por CMF
 - Previsionales",
IDPOL00708,CAD220220025,9/2/2022,CHUBB SEGUROS DE VIDA CHILE S.A.,CLÁUSULA ADICIONAL DE MUERTE ACCIDENTAL,POL220220023,- Vida,
IDPOL00709,CAD220220024,9/2/2022,CHUBB SEGUROS DE VIDA CHILE S.A.,CLÁUSULA ADICIONAL DE INCAPACIDAD PERMANENTE POR ACCIDENTE,POL220220023,- Vida,
IDPOL00710,POL220220023,9/2/2022,CHUBB SEGUROS DE VIDA CHILE S.A.,POLIZA COLECTIVA TEMPORAL DE VIDA CON AJUSTE DE CAPITAL,"CAD220220024
 CAD220220025",- Vida,
IDPOL00711,POL320220017,27/1/2022,CHUBB SEGUROS CHILE S.A.,SEGURO DE INDEMNIZACIÓN POR HOSPITALIZACIÓN ASOCIADO A CRÉDITO,,"- Accidentes Personales
 - Salud",
IDPOL00712,CAD320220016,27/1/2022,CHILENA CONSOLIDADA SEGUROS DE VIDA S.A.,CLAUSULA DE URGENCIA DENTAL,"POL220130760
 POL220140209
 POL220140223
 POL220150684
 POL220150752
 POL220150753
 POL220160208
 POL220160213
 POL220160215
 POL220190151
 POL220250140",- Salud,
IDPOL00713,POL320220015,26/1/2022,SEGUROS DE VIDA SURAMERICANA S.A.,POLIZA INDIVIDUAL DE REEMBOLSO PRESTACIONES MÉDICAS ONCOLOGICAS,,- Salud,
IDPOL00714,CAD120220014,20/1/2022,BCI SEGUROS GENERALES S.A.,CLÁUSULA DE INCENDIO Y DAÑOS MATERIALES A CONSECUENCIA DIRECTA DE ACTOS TERRORISTAS,POL120131181,- Incendio,
IDPOL00715,CAD320220013,19/1/2022,CHUBB SEGUROS DE VIDA CHILE S.A.,COBERTURA ADICIONAL DE INCAPACIDAD PERMANENTE POR ACCIDENTE,POL220220011,- Accidentes Personales,
IDPOL00716,CAD320220012,19/1/2022,CHUBB SEGUROS DE VIDA CHILE S.A.,COBERTURA ADICIONAL DE MUERTE ACCIDENTAL,POL220220011,- Accidentes Personales,
IDPOL00717,POL220220011,19/1/2022,CHUBB SEGUROS DE VIDA CHILE S.A.,POLIZA COLECTIVA TEMPORAL DE VIDA CON AJUSTE DE CAPITAL,"CAD320220012
 CAD320220013",- Vida,
IDPOL00718,POL120220009,11/1/2022,CHILENA CONSOLIDADA SEGUROS GENERALES S.A.,"POLIZA DE TRANSPORTE TERRESTRE (CARGA). TODO RIESGO
 PARA TRAFICOS TRANSNACIONALES",CAD120130998,- Transportes y Cascos,
IDPOL00719,POL120220008,11/1/2022,CHILENA CONSOLIDADA SEGUROS GENERALES S.A.,POLIZA DE TRANSPORTE TERRESTRE (CARGA). TODO RIESGO DENTRO DEL TERRITORIO DE LA REPUBLICA DE CHILE,CAD120130998,- Transportes y Cascos,
IDPOL00720,POL120220007,11/1/2022,CHILENA CONSOLIDADA SEGUROS GENERALES S.A.,POLIZA DE TRANSPORTE TERRESTRE (CARGA). CONDICIONES RESTRINGIDAS,"CAD120130997
 CAD120130998",- Transportes y Cascos,
IDPOL00721,POL120220006,11/1/2022,CHILENA CONSOLIDADA SEGUROS GENERALES S.A.,"POLIZA PARA ALIMENTOS CONGELADOS \""C\"" (EXCLUYENDO CARNE CONGELADA)","CAD120130991
 CAD120130994",- Transportes y Cascos,
IDPOL00722,POL120220005,11/1/2022,CHILENA CONSOLIDADA SEGUROS GENERALES S.A.,"POLIZA PARA ALIMENTOS CONGELADOS \""A\"" (EXCLUYENDO CARNE CONGELADA)","CAD120130991
 CAD120130994",- Transportes y Cascos,
IDPOL00723,POL120220004,11/1/2022,CHILENA CONSOLIDADA SEGUROS GENERALES S.A.,"POLIZA DE TRANSPORTE MARITIMO PARA CARGA \""C\""","CAD120130991
 CAD120130993",- Transportes y Cascos,
IDPOL00724,POL120220003,11/1/2022,CHILENA CONSOLIDADA SEGUROS GENERALES S.A.,"POLIZA DE TRANSPORTE MARITIMO PARA CARGA \""B\""","CAD120130991
 CAD120130993",- Transportes y Cascos,
IDPOL00725,POL120220002,11/1/2022,CHILENA CONSOLIDADA SEGUROS GENERALES S.A.,"POLIZA DE TRANSPORTE MARITIMO PARA CARGA \""A\""","CAD120130991
 CAD120130993",- Transportes y Cascos,
IDPOL00726,POL120220001,11/1/2022,CHILENA CONSOLIDADA SEGUROS GENERALES S.A.,POLIZA DE TRANSPORTE MARITIMO PARA LIQUIDOS A GRANEL,,- Transportes y Cascos,
IDPOL00727,POL320210256,24/12/2021,BCI SEGUROS VIDA S.A.,"POLIZA DE BENEFICIO POR HOSPITALIZACION POR ENFERMEDAD Y/O ACCIDENTE, BENEFICIO POR HOSPITALIZACION EN UNA UNIDAD DE CUIDADOS INTENSIVOS Y BENEFICIO DE INDEMNIZACION POR HOSPITALIZACIONES EN UN ESTABLECIMIENTO FUERA DEL PAIS DE RESIDENCIA DEL ASEGURADO",,- Salud,
IDPOL00728,POL120210254,14/12/2021,CHUBB SEGUROS CHILE S.A.,SEGURO DE ROBO DE CONTENIDOS PARA VEHICULOS MOTORIZADOS,,- Robo,
IDPOL00729,POL120210253,14/12/2021,CHUBB SEGUROS CHILE S.A.,SEGURO DE COMPRA PROTEGIDA,,- Robo,
IDPOL00730,POL120210252,14/12/2021,CHUBB SEGUROS CHILE S.A.,SEGURO DE INCENDIO,,- Incendio,
IDPOL00731,CAD120210251,14/12/2021,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR VIENTO, INUNDACION Y DESBORDAMIENTO DE CAUCES",POL120210233,- Incendio,
IDPOL00732,CAD120210250,14/12/2021,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR VEHICULOS MOTORIZADOS.,POL120210233,- Incendio,
IDPOL00733,CAD120210249,14/12/2021,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR SALIDA DE MAR.,POL120210233,- Incendio,
IDPOL00734,CAD120210248,14/12/2021,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE REMOCION DE ESCOMBROS,POL120210233,- Incendio,
IDPOL00735,CAD120210247,14/12/2021,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR PESO DE NIEVE O HIELO.,POL120210233,- Incendio,
IDPOL00736,CAD120210246,14/12/2021,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INCENDIO A CONSECUENCIA DE SISMO,POL120210233,- Incendio,
IDPOL00737,CAD120210245,14/12/2021,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INCENDIO A CONSECUENCIA DE FENOMENOS DE LA NATURALEZA EXCEPTO SISMO,POL120210233,- Incendio,
IDPOL00738,CAD120210244,14/12/2021,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR EXPLOSION,POL120210233,- Incendio,
IDPOL00739,CAD120210243,14/12/2021,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE APARATOS Y/O EQUIPOS ELECTRÓNICOS DE USO DOMÉSTICO NO ESPECIFICADOS,POL120210233,- Incendio,
IDPOL00740,CAD120210242,14/12/2021,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE INCENDIO Y EXPLOSION A CONSECUENCIA DIRECTA DE HUELGA, DESORDEN POPULAR O ACTOS TERRORISTAS",POL120210233,- Incendio,
IDPOL00741,CAD120210241,14/12/2021,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR ROTURAS DE CAÑERIAS O POR DESBORDAMIENTO DE ESTANQUES MATRICES,POL120210233,- Incendio,
IDPOL00742,CAD120210240,14/12/2021,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR CONSTRUCCIÓN O DEMOLICIÓN DE EDIFICIOS COLINDANTES,POL120210233,- Incendio,
IDPOL00743,CAD120210239,14/12/2021,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR SISMO,POL120210233,- Incendio,
IDPOL00744,CAD120210238,14/12/2021,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE DAÑOS MATERIALES A CONSECUENCIA DIRECTA DE HUELGA O DESORDEN POPULAR,POL120210233,- Incendio,
IDPOL00745,CAD120210237,14/12/2021,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DAÑOS MATERIALES CAUSADOS POR COMBUSTION
 ESPONTANEA.",POL120210233,- Incendio,
IDPOL00746,CAD120210236,14/12/2021,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE COLAPSO DE EDIFICIO,POL120210233,- Incendio,
IDPOL00747,CAD120210235,14/12/2021,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL POR CAIDA O CHOQUE DE AERONAVES,POL120210233,- Otro tema,
IDPOL00748,CAD120210234,14/12/2021,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE AVALANCHAS, ALUVIONES Y DESLIZAMIENTOS.",POL120210233,- Otro tema,
IDPOL00749,POL120210233,14/12/2021,CHUBB SEGUROS CHILE S.A.,POLIZA DE SEGURO DE INCENDIO,"CAD120210234
 CAD120210235
 CAD120210236
 CAD120210237
 CAD120210238
 CAD120210239
 CAD120210240
 CAD120210241
 CAD120210242
 CAD120210243
 CAD120210244
 CAD120210245
 CAD120210246
 CAD120210247
 CAD120210248
 CAD120210249
 CAD120210250
 CAD120210251
 CAD120220130
 CAD120220131
 CAD120240077
 CAD120240078
 CAD120240079
 CAD120240080",- Incendio,
IDPOL00750,POL320210232,7/12/2021,METLIFE CHILE SEGUROS DE VIDA S.A.,SEGURO DE ACCIDENTES PERSONALES,,- Accidentes Personales,
IDPOL00751,POL120210231,1/12/2021,FID CHILE SEGUROS GENERALES S.A.,PÓLIZA DE SEGURO PARA VEHÍCULOS MOTORIZADOS,,- Vehiculos Motorizados,
IDPOL00752,POL120210229,23/11/2021,CHUBB SEGUROS CHILE S.A.,SEGURO DE RESPONSABILIDAD CIVIL PROVENIENTE DE DAÑOS Y PERJUICIOS CAUSADOS POR MASCOTAS,,- Responsabilidad Civil,
IDPOL00753,POL120210228,23/11/2021,CHUBB SEGUROS CHILE S.A.,SEGURO DE RESPONSABILIDAD CIVIL PROVENIENTE DE DAÑOS Y PERJUICIOS CAUSADOS POR MASCOTAS,,- Responsabilidad Civil,
IDPOL00754,POL120210227,23/11/2021,CHUBB SEGUROS CHILE S.A.,SEGURO DE RESPONSABILIDAD CIVIL PROVENIENTE DE DAÑOS Y PERJUICIOS CAUSADOS POR MASCOTAS,,- Responsabilidad Civil,
IDPOL00755,POL320210221,19/11/2021,BUPA COMPAÑIA DE SEGUROS DE VIDA S.A.,SEGURO PARA PRESTACIONES MÉDICAS DE ALTO COSTO,,- Salud,
IDPOL00756,POL320210219,18/11/2021,BUPA COMPAÑIA DE SEGUROS DE VIDA S.A.,SEGURO PARA PRESTACIONES MÉDICAS DE ALTO COSTO,,- Salud,
IDPOL00757,POL320210218,18/11/2021,SEGUROS VIDA SECURITY PREVISION S.A.,SEGURO COLECTIVO DE GASTOS MÉDICOS DENTALES,,- Salud,
IDPOL00758,CAD220210217,11/11/2021,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL DE REEMBOLSO DE PRESTACIONES MÉDICAS CON COBERTURA NACIONAL E INTERNACIONAL,"POL220210211
 POL220220133
 POL220230264","- Otro tema
 - Vida Flexible",
IDPOL00759,CAD220210216,11/11/2021,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL DE REEMBOLSO DE PRESTACIONES MÉDICAS,"POL220210211
 POL220220133
 POL220230264","- Otro tema
 - Vida Flexible",
IDPOL00760,CAD220210215,11/11/2021,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL DE PROTECCIÓN ONCOLÓGICA,"POL220210211
 POL220220133
 POL220230264","- Otro tema
 - Vida Flexible",
IDPOL00761,CAD220210214,11/11/2021,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL DE INVALIDEZ DOS TERCIOS,"POL220210211
 POL220220133
 POL220230264","- Vida
 - Vida Flexible",
IDPOL00762,CAD220210213,11/11/2021,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL BENEFICIO POR INVALIDEZ ACCIDENTAL,"POL220210211
 POL220220133
 POL220230264","- Vida
 - Vida Flexible",
IDPOL00763,CAD220210212,3/11/2021,CMF,CLÁUSULA ADICIONAL DE AUMENTO TEMPORAL DE PENSIÓN,"POL220150726
 POL220220026","- Depositada por CMF
 - Previsionales",
IDPOL00764,POL220210211,28/10/2021,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,SEGURO DE VIDA INDIVIDUAL CON PRIMAS VARIABLES VINCULADO A ACTIVOS DE INVERSIÓN,"CAD220210193
 CAD220210213
 CAD220210214
 CAD220210215
 CAD220210216
 CAD220210217","- Vida
 - Vida Flexible",
IDPOL00765,POL320210210,25/10/2021,METLIFE CHILE SEGUROS DE VIDA S.A.,SEGURO PARA PRESTACIONES MÉDICAS DE ALTO COSTO,,- Salud,
IDPOL00766,POL320210209,25/10/2021,METLIFE CHILE SEGUROS DE VIDA S.A.,Póliza Seguro Complementario de Salud,,- Salud,
IDPOL00767,CAD220210208,25/10/2021,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL BENEFICIO POR INVALIDEZ ACCIDENTAL,POL220210192,"- Vida
 - Vida Flexible",
IDPOL00768,CAD120210207,22/10/2021,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL DE DAÑOS FÍSICOS CAUSADOS POR SISMO,POL120210194,- Multirriesgo,
IDPOL00769,CAD120210206,22/10/2021,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL DE INCENDIO A CONSECUENCIA DE SISMO,POL120210194,- Multirriesgo,
IDPOL00770,CAD120210205,22/10/2021,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR VIENTO,POL120210194,- Multirriesgo,
IDPOL00771,CAD120210204,22/10/2021,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL DE DAÑOS FÍSICOS CAUSADOS POR VEHÍCULOS MOTORIZADOS,POL120210194,- Multirriesgo,
IDPOL00772,CAD120210203,22/10/2021,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL DE DAÑOS FÍSICOS CAUSADOS POR AERONAVES,POL120210194,- Multirriesgo,
IDPOL00773,CAD120210202,22/10/2021,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,"CLÁUSULA ADICIONAL DE INCENDIO A CONSECUENCIA DE FENÓMENOS DE LA NATURALEZA, EXCEPTO SISMO",POL120210194,- Multirriesgo,
IDPOL00774,CAD120210201,22/10/2021,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,"CLÁUSULA ADICIONAL DE AVALANCHAS, ALUVIONES Y DESLIZAMIENTOS",POL120210194,- Multirriesgo,
IDPOL00775,CAD120210200,22/10/2021,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL DE DAÑOS FÍSICOS CAUSADOS POR SALIDA DE MAR,POL120210194,- Multirriesgo,
IDPOL00776,CAD120210199,22/10/2021,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,"CLÁUSULA ADICIONAL DE DAÑOS FÍSICOS CAUSADOS POR FILTRACIÓN
 DE LLUVIAS, INUNDACIÓN Y DESBORDAMIENTO DE CAUCES",POL120210194,- Multirriesgo,
IDPOL00777,CAD120210198,22/10/2021,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL DE DAÑOS FÍSICOS CAUSADOS POR ROTURA DE CAÑERÍAS O POR DESBORDAMIENTO DE ESTANQUES MATRICES,POL120210194,- Multirriesgo,
IDPOL00778,CAD120210197,22/10/2021,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL DE ROBO O SAQUEO DURANTE HUELGA O DESORDEN POPULAR,POL120210194,- Multirriesgo,
IDPOL00779,CAD120210196,22/10/2021,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL DE DAÑOS FÍSICOS A CONSECUENCIA DIRECTA DE HUELGA O DESORDEN POPULAR,POL120210194,- Multirriesgo,
IDPOL00780,CAD120210195,22/10/2021,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,"CLÁUSULA ADICIONAL DE INCENDIO Y EXPLOSIÓN A CONSECUENCIA DIRECTA DE HUELGA, DESORDEN POPULAR O ACTOS TERRORISTAS",POL120210194,- Multirriesgo,
IDPOL00781,POL120210194,22/10/2021,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,PÓLIZA DE SEGURO MULTIRRIESGOS HOGAR,"CAD120131079
 CAD120210195
 CAD120210196
 CAD120210197
 CAD120210198
 CAD120210199
 CAD120210200
 CAD120210201
 CAD120210202
 CAD120210203
 CAD120210204
 CAD120210205
 CAD120210206
 CAD120210207",- Multirriesgo,
IDPOL00782,CAD220210193,15/10/2021,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL BENEFICIO POR MUERTE ACCIDENTAL,"POL220210192
 POL220210211
 POL220220133
 POL220230264","- Vida
 - Vida Flexible",
IDPOL00783,POL220210192,15/10/2021,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,SEGURO DE VIDA INDIVIDUAL CON PRIMAS VARIABLES VINCULADO A ACTIVOS DE INVERSIÓN,"CAD220210193
 CAD220210208","- Vida
 - Vida Flexible",
IDPOL00784,CAD220210191,13/10/2021,SEGUROS DE VIDA SURA S.A.,Clausula Invalidez Permanente Dos Tercios,POL220200056,"- Vida
 - Vida Flexible",
IDPOL00785,POL320210188,6/10/2021,FID CHILE SEGUROS GENERALES S.A.,SEGURO DE ACCIDENTES PERSONALES Y ASISTENCIA,,"- Accidentes Personales
 - Asistencia Generales
 - Salud",
IDPOL00786,POL120210186,1/10/2021,CHUBB SEGUROS CHILE S.A.,SEGURO DE DAÑOS PARA VEHICULOS MOTORIZADOS,,- Otro tema,
IDPOL00787,POL120210185,30/9/2021,CHILENA CONSOLIDADA SEGUROS GENERALES S.A.,POLIZA DE SEGURO PARA TODO RIESGO DE MONTAJE,"CAD120130215
 CAD120130216
 CAD120130217
 CAD120130218
 CAD120130219
 CAD120130220
 CAD120130221
 CAD120130222
 CAD120130224
 CAD120130225
 CAD120130226
 CAD120130453
 CAD120130455
 CAD120130457
 CAD120130490",- Ingeniería y Computadores,
IDPOL00788,POL120210184,30/9/2021,CHILENA CONSOLIDADA SEGUROS GENERALES S.A.,POLIZA DE SEGURO PARA TODO RIESGO DE CONSTRUCCION,"CAD120130215
 CAD120130216
 CAD120130217
 CAD120130218
 CAD120130219
 CAD120130220
 CAD120130221
 CAD120130222
 CAD120130224
 CAD120130225
 CAD120130449
 CAD120130451
 CAD120130453
 CAD120130454
 CAD120130455
 CAD120130457
 CAD120130459
 CAD120130461
 CAD120130462
 CAD120130490",- Ingeniería y Computadores,
IDPOL00789,POL120210183,30/9/2021,CHILENA CONSOLIDADA SEGUROS GENERALES S.A.,POLIZA DE SEGURO DE EQUIPO DE CONTRATISTA,"CAD120131866
 CAD120131885
 CAD120131886
 CAD120131887
 CAD120131889
 CAD120131890
 CAD120160347
 CAD120160348",- Ingeniería y Computadores,
IDPOL00790,POL120210182,30/9/2021,HDI SEGUROS S.A.,POLIZA DE SEGURO DE RESTITUCIÓN DE INMUEBLE ARRENDADO,,- Varios Seg. Generales,
IDPOL00791,POL120210181,30/9/2021,CHILENA CONSOLIDADA SEGUROS GENERALES S.A.,POLIZA DE SEGURO DE MAQUINARIA Y EQUIPO MOVIL AGRICOLA,"CAD120131866
 CAD120131887
 CAD120131889
 CAD120131890
 CAD120160344
 CAD120160345
 CAD120160346",- Ingeniería y Computadores,
IDPOL00792,POL120210180,30/9/2021,CHILENA CONSOLIDADA SEGUROS GENERALES S.A.,POLIZA DE SEGURO DE EQUIPOS ELECTRONICOS,"CAD120130228
 CAD120130229
 CAD120130230
 CAD120130231
 CAD120130232
 CAD120130233
 CAD120130234
 CAD120130236
 CAD120130237",- Ingeniería y Computadores,
IDPOL00793,POL120210179,30/9/2021,CHILENA CONSOLIDADA SEGUROS GENERALES S.A.,POLIZA DE SEGURO DE EQUIPO DE CONTRATISTA,"CAD120131866
 CAD120131884
 CAD120131885
 CAD120131886
 CAD120131887
 CAD120131889
 CAD120131890
 CAD120140095
 CAD120150562",- Ingeniería y Computadores,
IDPOL00794,POL120210178,30/9/2021,CHILENA CONSOLIDADA SEGUROS GENERALES S.A.,POLIZA DE SEGURO DE MAQUINARIA Y EQUIPO MOVIL AGRICOLA,"CAD120131866
 CAD120131884
 CAD120140095",- Ingeniería y Computadores,
IDPOL00795,POL220210177,28/9/2021,BICE VIDA COMPAÑIA DE SEGUROS S.A.,PÓLIZA DE SEGURO INDIVIDUAL DE ACCIDENTES PERSONALES CON AHORRO,,- Accidentes Personales,
IDPOL00796,POL220210176,28/9/2021,BICE VIDA COMPAÑIA DE SEGUROS S.A.,PÓLIZA DE SEGURO INDIVIDUAL DE ACCIDENTES PERSONALES CON AHORRO,,- Accidentes Personales,
IDPOL00797,POL320210174,22/9/2021,BUPA COMPAÑIA DE SEGUROS DE VIDA S.A.,SEGURO ONCOLÓGICO CON ATENCIÓN NACIONAL E INTERNACIONAL,,- Salud,
IDPOL00798,POL320210173,16/9/2021,SEGUROS VIDA SECURITY PREVISION S.A.,POLIZA COLECTIVA DE ACCIDENTES PERSONALES,,- Accidentes Personales,
IDPOL00799,POL320210169,14/9/2021,METLIFE CHILE SEGUROS DE VIDA S.A.,SEGURO DE INVALIDEZ POR ACCIDENTE Y ENFERMEDAD,,"- Accidentes Personales
 - Salud",
IDPOL00800,POL320210168,10/9/2021,HDI SEGUROS DE VIDA S.A.,PÓLIZA DE SEGURO PARA PRESTACIONES MÉDICAS DE ALTO COSTO,CAD220130244,- Salud,
IDPOL00801,POL320210166,31/8/2021,CF SEGUROS DE VIDA S.A.,SEGURO DE HOSPITALIZACIÓN,,- Salud,
IDPOL00802,POL320210155,25/8/2021,SEGUROS DE VIDA SURAMERICANA S.A.,SEGURO DE SALUD ASOCIADO A COVID 19,,- Salud,
IDPOL00803,CAD220210149,24/8/2021,METLIFE CHILE SEGUROS DE VIDA S.A.,CLÁUSULA DE PAGO A TODO EVENTO EN CASO DE FALLECIMIENTO,"POL320130102
 POL320130146
 POL320230401
 POL320250002",- Vida,
IDPOL00804,POL320210141,20/8/2021,METLIFE CHILE SEGUROS DE VIDA S.A.,CONDICIONES GENERALES SEGURO PARA ENFERMEDADES GRAVES,,- Salud,
IDPOL00805,POL120210136,2/8/2021,CMF,POLIZA DE RESPONSABILIDAD CIVIL PROFESIONAL PARA ASESORES FINANCIEROS PREVISIONALES O ENTIDADES DE ASESORIA FINANCIERA PREVISIONAL,,"- Depositada por CMF
 - Responsabilidad Civil",
IDPOL00806,POL320210135,31/7/2021,METLIFE CHILE SEGUROS DE VIDA S.A.,PÓLIZA SEGURO DE GASTOS DENTALES,,- Salud,
IDPOL00807,CAD320210134,22/7/2021,HDI SEGUROS DE VIDA S.A.,CLÁUSULA ADICIONAL DE PRESTACIONES MÉDICAS,POL320210131,- Salud,
IDPOL00808,POL320210133,21/7/2021,SEGUROS VIDA SECURITY PREVISION S.A.,SEGURO COLECTIVO TEMPORAL DE VIDA Y DE SALUD ASOCIADO A COVID-19,,- Salud,
